,year,number,released,item_library_URL,standard_map_URL,type,reporting category,standard,item description,pts,school%,state%,school_state_diff,Reporting Category,Standard Description
122,2023,3,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA713849125&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.6,SA,SP,7.SP.C.6,"Approximate the probability of a chance event by analyzing its long-run relative frequency, given the relative frequency of a spinner.",1,63,52,11,Statistics and Probability,"Approximate the probability of a chance event by collecting data on the chance process that produces it and observing its long-run relative frequency, and predict the approximate relative frequency given the probability. For example, when rolling a number cube 600 times, predict that a 3 or 6 would be rolled roughly 200 times, but probably not exactly 200 times."
123,2023,4,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA002119133&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.1,CR,RP,7.RP.A.1,Determine unit rates associated with ratios of fractions and use them to solve real-world problems.,4,58,47,11,Ratios and Proportional Relationships,"Compute unit rates associated with ratios of fractions, including ratios of lengths, areas, and other quantities measured in like or different units. For example, if a person walks ½ mile in each ¼ hour, compute the unit rate as the complex fraction ½ ∕¼ miles per hour, equivalently 2 miles per hour."
124,2023,5,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA001702061&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.4,SR,EE,7.EE.B.4,Determine which solution satisfies given simple equations.,1,90,75,15,Expressions and Equations,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities."
125,2023,6,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA904000450&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.A.3,SR,GE,7.G.A.3,Determine which statement correctly describes a way that a three-dimensional figure could be sliced to result in a given two-dimensional shape.,1,47,39,8,Geometry,"Describe the shape of the two-dimensional face of the figure that results from slicing three-dimensional figures, as in plane sections of right rectangular prisms and right rectangular pyramids."
126,2023,7,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA900557823&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.2,SR,NS,7.NS.A.2,Determine a decimal equivalent of a given fraction.,1,69,55,14,The Number System,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide integers and other rational numbers.
127,2023,8,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA306626&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.B.4,SR,SP,7.SP.B.4,Determine the possible mean and mean absolute deviation for two sets of data in a real-world context.,1,53,51,2,Statistics and Probability,"Use measures of center and measures of variability for numerical data from random samples to draw informal comparative inferences about two populations. For example, decide whether the words in a chapter of a seventh-grade science book are generally longer than the words in a chapter of a fourth-grade science book."
128,2023,9,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA624562376&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.4,SA,EE,7.EE.B.4,"Extend a pattern to find a number in the pattern, and choose an expression that represents the general rule of the pattern.",2,49,44,5,Expressions and Equations,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities."
129,2023,10,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA900743031&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.2,SR,EE,7.EE.A.2,Determine which expressions are equivalent to a verbal description of a real-world context.,1,54,38,16,Expressions and Equations,"Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related. For example, a + 0.05a = 1.05a means that “increase by 5%” is the same as “multiply by 1.05.” A shirt at a clothing store is on sale for 20% off the regular price, “p”. The discount can be expressed as 0.2p. The new price for the shirt can be expressed as p – 0.2p or 0.8p."
130,2023,11,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA005170212&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.4,SR,EE,7.EE.B.4,,1,76,61,15,Expressions and Equations,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities."
131,2023,12,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA900749529&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.3,SR,EE,7.EE.B.3,"Solve a multi-step, real-world problem involving percent increases with money.",1,57,48,9,Expressions and Equations,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. For example, if a woman making $25 an hour gets a 10% raise, she will make an additional 1 ∕10 of her salary an hour, or $2.50, for a new salary of $27.50. If you want to place a towel bar 9¾ inches long in the center of a door that is 27½ inches wide, you will need to place the bar about 9 inches from each edge; This estimate can be used as a check on the exact computation."
132,2023,13,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA261648&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,CR,NS,7.NS.A.3,Use operations on integers and rational numbers to solve a real-world problem.,4,49,37,12,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
133,2023,14,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA713849162&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.8,SR,SP,7.SP.C.8,Identify the outcomes in a sample space represented by a tree diagram.,1,42,37,5,Statistics and Probability,"Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation."
134,2023,15,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA903983773&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.A.2,SR,GE,7.G.A.2,"Determine whether the given conditions of a triangle represent a unique triangle, more than one triangle, or no triangle.",1,38,35,3,Geometry,"Draw (freehand, with ruler and protractor, and with technology) two-dimensional geometric shapes with given conditions. Focus on constructing triangles from three measures of angles or sides, noticing when the conditions determine a unique triangle, more than one triangle, or no triangle."
135,2023,16,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA713848348&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.5,SA,SP,7.SP.C.5,Determine the likelihood of events occurring based on the probability of a list of chance events.,1,49,41,8,Statistics and Probability,"Understand that the probability of a chance event is a number between 0 and 1 that expresses the likelihood of the event occurring. Larger numbers indicate greater likelihood. A probability near 0 indicates an unlikely event, a probability around ½ indicates an event that is neither unlikely nor likely, and a probability near 1 indicates a likely event."
136,2023,17,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA005077116&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.B.4,SR,GE,7.G.B.4,Determine the radius and the area given the diameter of a circle.,1,66,42,24,Geometry,Circles and measurement
137,2023,18,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA904169987&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.B.3,SR,SP,7.SP.B.3,Determine the difference of the ranges of data displayed in a double box plot.,1,49,40,9,Statistics and Probability,"Informally assess the degree of visual overlap of two numerical data distributions with similar variabilities, measuring the difference between the centers by expressing it as a multiple of a measure of variability.
For example, the mean height of players on the basketball team is 10 cm greater than the mean height of players on the soccer team and both distributions have similar variability (mean absolute deviation) of about 5cm. The difference between the mean heights of the two teams (10 cm) is about twice the variability (5 cm) on either team. On a dot plot, the separation between the two distributions of heights is noticeable."
138,2023,19,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA900336138&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.3,SR,RP,7.RP.A.3,Use proportional relationships to solve a multi-step ratio problem.,1,33,34,-1,Ratios and Proportional Relationships,"Use proportional relationships to solve multi-step ratio, rate, and percent problems. For example: simple interest, tax, price increases and discounts, gratuities and commissions, fees, percent increase and decrease, percent error."
139,2023,20,TRUE,https://mcas.digitalitemlibrary.com/home?subject=Math&grades=Grade%207&view=ALL&itemUIN=MA713848251&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.B.5,SR,GE,7.G.B.5,Identify angles in a diagram that represent vertical angles.,1,63,39,24,Geometry,"Use facts about supplementary, complementary, vertical, and adjacent angles in a multi-step problem to write simple equations and use them to solve for an unknown angle in a figure."
140,2023,21,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.1,SA,RP,7.RP.A.1,"Determine the unit rate associated with ratios of fractions, and use the unit rate to solve a real-world problem.",1,57,43,14,Ratios and Proportional Relationships,"Compute unit rates associated with ratios of fractions, including ratios of lengths, areas, and other quantities measured in like or different units. For example, if a person walks ½ mile in each ¼ hour, compute the unit rate as the complex fraction ½ ∕¼ miles per hour, equivalently 2 miles per hour."
141,2023,22,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.3,SR,EE,7.EE.B.3,"Determine the reasonableness of an estimated solution to a real-world problem using rational numbers expressed as whole numbers, fractions, and percentages.",1,47,38,9,Expressions and Equations,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. For example, if a woman making $25 an hour gets a 10% raise, she will make an additional 1 ∕10 of her salary an hour, or $2.50, for a new salary of $27.50. If you want to place a towel bar 9¾ inches long in the center of a door that is 27½ inches wide, you will need to place the bar about 9 inches from each edge; This estimate can be used as a check on the exact computation."
142,2023,23,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.1,SR,EE,7.EE.A.1,Determine which expression is equivalent to a given expression.,1,67,54,13,Expressions and Equations,"Apply properties of operations to add, subtract, factor, and expand linear expressions with rational coefficients. For example, 4x + 2 = 2(2x +1) and -3(x –5∕3) = -3x + 5."
143,2023,24,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.3,SA,EE,7.EE.B.3,Solve a real-world problem using operations with rational numbers.,1,34,29,5,Expressions and Equations,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. For example, if a woman making $25 an hour gets a 10% raise, she will make an additional 1 ∕10 of her salary an hour, or $2.50, for a new salary of $27.50. If you want to place a towel bar 9¾ inches long in the center of a door that is 27½ inches wide, you will need to place the bar about 9 inches from each edge; This estimate can be used as a check on the exact computation."
144,2023,25,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.8,CR,SP,7.SP.C.8,"Find the probability of a compound event using a tree diagram and simulation, and make an organized list based on the simulation.",4,33,37,-4,Statistics and Probability,"Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation."
145,2023,26,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SR,NS,7.NS.A.3,Solve a real-world problem involving the four operations with positive and negative integers using elevation as a context.,1,46,37,9,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
146,2023,27,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.1,SA,NS,7.NS.A.1,"Determine the solution of an equation involving subtraction of two rational numbers, and plot the solution on a number line.",1,45,36,9,The Number System,Apply and extend previous understandings of addition and subtraction to add and subtract integers and other rational numbers; represent addition and subtraction on a horizontal or vertical number line diagram.
147,2023,28,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.2,SR,NS,7.NS.A.2,Convert a rational number to a decimal.,1,52,41,11,The Number System,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide integers and other rational numbers.
148,2023,29,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.2,SR,RP,7.RP.A.2,Determine which table represents a proportional relationship between two quantities.,1,28,37,-9,Ratios and Proportional Relationships,Recognize and represent proportional relationships between quantities.
149,2023,30,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.1,SA,NS,7.NS.A.1,Determine the value of an expression containing positive and negative mixed numbers.,1,46,36,10,The Number System,Apply and extend previous understandings of addition and subtraction to add and subtract integers and other rational numbers; represent addition and subtraction on a horizontal or vertical number line diagram.
150,2023,31,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SR,NS,7.NS.A.3,"Solve a multi-step, real-world problem by converting units.",1,62,57,5,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
151,2023,32,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.B.4,SR,SP,7.SP.B.4,Determine which comparative statement involving the mean and the range within a real-world context is true based on given data.,1,62,40,22,Statistics and Probability,"Use measures of center and measures of variability for numerical data from random samples to draw informal comparative inferences about two populations. For example, decide whether the words in a chapter of a seventh-grade science book are generally longer than the words in a chapter of a fourth-grade science book."
152,2023,33,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.1,SA,EE,7.EE.A.1,Determine which expression is equivalent to a given expression.,1,66,49,17,Expressions and Equations,"Apply properties of operations to add, subtract, factor, and expand linear expressions with rational coefficients. For example, 4x + 2 = 2(2x +1) and -3(x –5∕3) = -3x + 5."
153,2023,34,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.7,SR,SP,7.SP.C.7,Determine the probability of an event using a uniform probability model.,1,58,56,2,Statistics and Probability,"Develop a probability model and use it to find probabilities of events. Compare probabilities from a model to observed frequencies; if the agreement is not good, explain possible sources of the discrepancy."
154,2023,35,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.2,SR,RP,7.RP.A.2,Determine which proportion represents a given verbal description of a proportional relationship.,1,28,37,-9,Ratios and Proportional Relationships,Recognize and represent proportional relationships between quantities.
155,2023,36,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SA,NS,7.NS.A.3,Solve a real-world problem involving the four operations.,1,40,42,-2,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
156,2023,37,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.A.1,CR,GE,7.G.A.1,Identify and apply a scale to determine the dimensions and areas of rectangles given in a real-world context.,4,42,32,10,Geometry,"Solve problems involving scale drawings of geometric figures, such as computing actual lengths and areas from a scale drawing and reproducing a scale drawing at a different scale."
157,2023,38,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.2,SA,RP,7.RP.A.2,"Interpret the proportional relationship shown in a graph, use it to create an equation, and solve a problem.",2,71,61,10,Ratios and Proportional Relationships,Recognize and represent proportional relationships between quantities.
158,2023,39,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.2,SR,EE,7.EE.A.2,Determine which expressions can be used to represent a real-world situation.,1,76,63,13,Expressions and Equations,"Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related. For example, a + 0.05a = 1.05a means that “increase by 5%” is the same as “multiply by 1.05.” A shirt at a clothing store is on sale for 20% off the regular price, “p”. The discount can be expressed as 0.2p. The new price for the shirt can be expressed as p – 0.2p or 0.8p."
159,2023,40,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.3,SA,EE,7.EE.B.3,"Solve a real-world, multi-step problem involving mixed numbers, percentages, and whole numbers.",1,48,31,17,Expressions and Equations,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. For example, if a woman making $25 an hour gets a 10% raise, she will make an additional 1 ∕10 of her salary an hour, or $2.50, for a new salary of $27.50. If you want to place a towel bar 9¾ inches long in the center of a door that is 27½ inches wide, you will need to place the bar about 9 inches from each edge; This estimate can be used as a check on the exact computation."
160,2024,1,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA287437&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SR,NS,7.NS.A.3,Solve a real-world problem involving the four operations using fractions and mixed numbers.,1,51,50,1,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
161,2024,2,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA801371719&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.B.3,SA,SP,7.SP.B.3,Determine the difference of the medians in two different box plots.,1,70,54,16,Statistics and Probability,"Informally assess the degree of visual overlap of two numerical data distributions with similar variabilities, measuring the difference between the centers by expressing it as a multiple of a measure of variability.
For example, the mean height of players on the basketball team is 10 cm greater than the mean height of players on the soccer team and both distributions have similar variability (mean absolute deviation) of about 5cm. The difference between the mean heights of the two teams (10 cm) is about twice the variability (5 cm) on either team. On a dot plot, the separation between the two distributions of heights is noticeable."
162,2024,3,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA289832&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.3,SR,EE,7.EE.B.3,Determine which equation is equivalent to a given equation.,1,65,56,9,Expressions and Equations,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. For example, if a woman making $25 an hour gets a 10% raise, she will make an additional 1 ∕10 of her salary an hour, or $2.50, for a new salary of $27.50. If you want to place a towel bar 9¾ inches long in the center of a door that is 27½ inches wide, you will need to place the bar about 9 inches from each edge; This estimate can be used as a check on the exact computation."
163,2024,4,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA272872&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.8,SR,SP,7.SP.C.8,Find the probability of a compound event using an organized list.,1,78,67,11,Statistics and Probability,"Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation."
164,2024,5,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA715009356&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.B.5,CR,GE,7.G.B.5,"Solve a multi-step problem involving simple equations for unknown angles by using facts about supplementary, complementary, vertical, and adjacent angles.",4,52,47,5,Geometry,"Use facts about supplementary, complementary, vertical, and adjacent angles in a multi-step problem to write simple equations and use them to solve for an unknown angle in a figure."
165,2024,6,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA201077581&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.2,SR,NS,7.NS.A.2,Determine if the products of positive and negative rational numbers have positive or negative values.,1,74,72,2,The Number System,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide integers and other rational numbers.
166,2024,7,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA311075&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.2,SA,RP,7.RP.A.2,"Determine the unit rate in a real-world problem, given a graph.",1,56,54,2,Ratios and Proportional Relationships,Recognize and represent proportional relationships between quantities.
167,2024,8,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA713848042&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.2,SA,NS,7.NS.A.2,Convert a fraction into a decimal.,1,52,48,4,The Number System,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide integers and other rational numbers.
168,2024,9,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA311103&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.1,SR,RP,7.RP.A.1,Determine the unit rate associated with ratios of fractions in a real-world context.,1,63,54,9,Ratios and Proportional Relationships,"Compute unit rates associated with ratios of fractions, including ratios of lengths, areas, and other quantities measured in like or different units. For example, if a person walks ½ mile in each ¼ hour, compute the unit rate as the complex fraction ½ ∕¼ miles per hour, equivalently 2 miles per hour."
169,2024,10,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA900736982&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.1,SR,EE,7.EE.A.1,Use the distributive property to determine which linear expressions are equivalent to a given expression.,1,47,54,-7,Expressions and Equations,"Apply properties of operations to add, subtract, factor, and expand linear expressions with rational coefficients. For example, 4x + 2 = 2(2x +1) and -3(x –5∕3) = -3x + 5."
170,2024,11,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA804458974&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.2,SA,NS,7.NS.A.2,Determine one of the values of a variable that will make an algebraic expression positive and rational.,1,31,41,-10,The Number System,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide integers and other rational numbers.
171,2024,12,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA289853&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.4,CR,EE,7.EE.B.4,Write and solve expressions and inequalities to model a real-world problem.,4,43,39,4,Expressions and Equations,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities."
172,2024,13,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA801082691&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.1,SR,RP,7.RP.A.1,Determine the unit rate associated with ratios of fractions and use the unit rate to solve a real-world problem.,1,32,37,-5,Ratios and Proportional Relationships,"Compute unit rates associated with ratios of fractions, including ratios of lengths, areas, and other quantities measured in like or different units. For example, if a person walks ½ mile in each ¼ hour, compute the unit rate as the complex fraction ½ ∕¼ miles per hour, equivalently 2 miles per hour."
173,2024,14,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA703930934&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.A.3,SR,GE,7.G.A.3,Determine the two-dimensional shapes of the faces of figures that result from slicing both a cube and a pyramid in given directions.,2,40,45,-5,Geometry,"Describe the shape of the two-dimensional face of the figure that results from slicing three-dimensional figures, as in plane sections of right rectangular prisms and right rectangular pyramids."
174,2024,15,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA200155755&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.2,SR,EE,7.EE.A.2,Determine which equivalent expressions can be used to represent a real-world problem.,1,29,31,-2,Expressions and Equations,"Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related. For example, a + 0.05a = 1.05a means that “increase by 5%” is the same as “multiply by 1.05.” A shirt at a clothing store is on sale for 20% off the regular price, “p”. The discount can be expressed as 0.2p. The new price for the shirt can be expressed as p – 0.2p or 0.8p."
175,2024,16,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA900559852&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SR,NS,7.NS.A.3,Determine which expression is equivalent to a given expression.,1,39,41,-2,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
176,2024,17,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA900635073&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.2,SR,NS,7.NS.A.2,Determine whether fractions convert to a decimal that terminates in 0s.,1,48,30,18,The Number System,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide integers and other rational numbers.
177,2024,18,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA907259763&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.2,SA,RP,7.RP.A.2,Use proportional relationships to create an equation that can be used to find a quantity.,1,27,21,6,Ratios and Proportional Relationships,Recognize and represent proportional relationships between quantities.
178,2024,19,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA804440567&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.1,SA,NS,7.NS.A.1,Use integers to solve a real-world problem.,1,41,31,10,The Number System,Apply and extend previous understandings of addition and subtraction to add and subtract integers and other rational numbers; represent addition and subtraction on a horizontal or vertical number line diagram.
179,2024,20,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=MA306621&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.1,SR,EE,7.EE.A.1,Determine which expression is equivalent to a given expression.,1,45,50,-5,Expressions and Equations,"Apply properties of operations to add, subtract, factor, and expand linear expressions with rational coefficients. For example, 4x + 2 = 2(2x +1) and -3(x –5∕3) = -3x + 5."
180,2024,21,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.3,SR,RP,7.RP.A.3,"Solve a multi-step, real-world problem involving percent decrease.",1,67,62,5,Ratios and Proportional Relationships,"Use proportional relationships to solve multi-step ratio, rate, and percent problems. For example: simple interest, tax, price increases and discounts, gratuities and commissions, fees, percent increase and decrease, percent error."
